
                        S T E P       1


                                INCREMENT     1


 displacements (vx,vy,vz) for set NLOAD_TIP and time  0.1000000E+01

      4739   1  2.362180E-03
      4739   2  2.561482E-03
      4739   3  2.835932E-03
      4739   4  2.659372E-03
      4740   1  3.593840E-03
      4740   2  9.214143E-04
      4740   3  1.538291E-03
      4740   4  4.106998E-04
      4741   1  2.807126E-04
      4741   2  4.598358E-05
      4741   3  2.039231E-04
      4741   4  5.273467E-05
      4742   1  5.510737E-05
      4742   2  7.446987E-05
      4742   3  3.083416E-04
      4742   4  2.990617E-04
      4743   1  3.358956E-04
      4743   2  1.163704E-03
      4743   3  1.401017E-03
      4743   4  1.015640E-04
      4744   1  2.085674E-03
      4744   2  3.672123E-03
      4744   3  8.211028E-03
      4744   4  1.805190E-03
      4745   1  1.853640E-04
      4745   2  3.469638E-04
      4745   3  2.845075E-04
      4745   4  3.839478E-04
      4746   1  1.853460E-05
      4746   2  1.838917E-05
      4746   3  1.890963E-05
      4746   4  2.325150E-05
      4747   1  2.573194E-04
      4747   2  2.663421E-04
      4747   3  1.023372E-04
      4747   4  3.480239E-04
      4748   1  3.272486E-05
      4748   2  2.786623E-05
      4748   3  1.469124E-05
      4748   4  3.100823E-05
      4749   1  1.952940E-03
      4749   2  2.250602E-03
      4749   3  2.464260E-03
      4749   4  2.514649E-03
      4750   1  2.068975E-03
      4750   2  2.034113E-03
      4750   3  2.170760E-03
      4750   4  8.270035E-05
      4751   1  2.298861E-04
      4751   2  8.435003E-05
      4751   3  7.511439E-05
      4751   4  1.336051E-04
      4752   1  2.381333E-04
      4752   2  5.863969E-05
      4752   3  6.620514E-05
      4752   4  2.635067E-04
      4753   1  3.088658E-04
      4753   2  7.279095E-04
      4753   3  1.988439E-04
      4753   4  1.803686E-04
      4754   1  3.448376E-05
      4754   2  1.319963E-04
      4754   3  1.855285E-04
      4754   4  5.257117E-05
      4755   1  4.971758E-04
      4755   2  1.901456E-04
      4755   3  4.743897E-04
      4755   4  4.260953E-04
      4756   1  7.040521E-05
      4756   2  5.588072E-05
      4756   3  1.976468E-04
      4756   4  6.347450E-05
      4757   1  3.657567E-04
      4757   2  8.292085E-05
      4757   3  2.375470E-04
      4757   4  3.400539E-04
      4758   1  2.535884E-03
      4758   2  2.798298E-03
      4758   3  2.689512E-03
      4758   4  2.717237E-03
      4759   1  1.691959E-03
      4759   2  2.373268E-03
      4759   3  1.133601E-03
      4759   4  2.010610E-03
      4760   1  2.649650E-03
      4760   2  2.732125E-03
      4760   3  3.077476E-03
      4760   4  3.066209E-03
      4761   1  1.417781E-05
      4761   2  1.319660E-05
      4761   3  1.634410E-05
      4761   4  6.053005E-05
      4762   1  2.701520E-03
      4762   2  2.225725E-03
      4762   3  2.204950E-03
      4762   4  2.577093E-03
      4763   1  2.351965E-03
      4763   2  2.546154E-03
      4763   3  2.508298E-03
      4763   4  2.256490E-03
      4764   1  3.177607E-03
      4764   2  5.224391E-03
      4764   3  3.260852E-03
      4764   4  3.003863E-03
      4765   1  9.921355E-05
      4765   2  3.177143E-04
      4765   3  3.444947E-04
      4765   4  3.897723E-04
      4766   1  4.847477E-03
      4766   2  3.066560E-03
      4766   3  3.695918E-03
      4766   4  3.394585E-03
      4767   1  8.816529E-05
      4767   2  3.314143E-05
      4767   3  7.474643E-05
      4767   4  7.107787E-05
      4768   1  1.378557E-04
      4768   2  1.327615E-04
      4768   3  1.329586E-04
      4768   4  6.492607E-05
      4769   1  1.079462E-03
      4769   2  8.937695E-04
      4769   3  1.093843E-03
      4769   4  7.935624E-04
      4770   1  1.030153E-03
      4770   2  1.799535E-03
      4770   3  7.839184E-04
      4770   4  4.672892E-04
      4771   1  2.406391E-03
      4771   2  3.696453E-03
      4771   3  1.310162E-03
      4771   4  2.785367E-03
      4772   1  9.045368E-05
      4772   2  1.170419E-04
      4772   3  7.150800E-05
      4772   4  5.354839E-05
      4773   1  1.073646E-04
      4773   2  1.166814E-04
      4773   3  1.088348E-04
      4773   4  4.896075E-05
      4774   1  2.686793E-03
      4774   2  2.845507E-03
      4774   3  2.748590E-03
      4774   4  2.471003E-03
      4775   1  2.257720E-03
      4775   2  4.317410E-03
      4775   3  3.034618E-03
      4775   4  2.618867E-03
      4776   1  2.722570E-03
      4776   2  2.739265E-03
      4776   3  3.286370E-03
      4776   4  1.951477E-03
      4777   1  4.765755E-05
      4777   2  1.139354E-04
      4777   3  5.636825E-05
      4777   4  2.598108E-04
      4778   1  1.292164E-04
      4778   2  3.297477E-04
      4778   3  2.837562E-04
      4778   4  2.433057E-04
      4779   1  2.497864E-03
      4779   2  3.144681E-03
      4779   3  2.928698E-03
      4779   4  2.746456E-03
      4780   1  2.550568E-04
      4780   2  1.772096E-03
      4780   3  2.341112E-04
      4780   4  1.254165E-03
      4781   1  3.041491E-04
      4781   2  1.350575E-03
      4781   3  2.576614E-05
      4781   4  2.024373E-03
      4782   1  1.751334E-04
      4782   2  6.291231E-05
      4782   3  1.983783E-04
      4782   4  1.339183E-04
      4783   1  3.794713E-03
      4783   2  2.039075E-03
      4783   3  1.377397E-03
      4783   4  1.701989E-03
      4784   1  3.190811E-03
      4784   2  3.026323E-03
      4784   3  2.763966E-03
      4784   4  3.191444E-03
      4785   1  1.051319E-04
      4785   2  5.077927E-05
      4785   3  1.271678E-04
      4785   4  5.081059E-05
      4786   1  3.620470E-04
      4786   2  8.659374E-05
      4786   3  4.188109E-04
      4786   4  3.450730E-04
      4787   1  1.019047E-03
      4787   2  4.644345E-04
      4787   3  4.341904E-04
      4787   4  7.235417E-04
      4788   1  8.828680E-04
      4788   2  1.054797E-03
      4788   3  1.152241E-03
      4788   4  1.059282E-03
      4789   1  1.906028E-04
      4789   2  6.499688E-05
      4789   3  4.637310E-04
      4789   4  3.337852E-04
      4790   1  3.714008E-04
      4790   2  5.529617E-04
      4790   3  5.498893E-04
      4790   4  9.579484E-04
      4791   1  1.926687E-04
      4791   2  8.782559E-05
      4791   3  3.377900E-04
      4791   4  3.072674E-04
      4792   1  3.040831E-03
      4792   2  2.883093E-03
      4792   3  2.623089E-03
      4792   4  2.602612E-03
      4793   1  2.352745E-03
      4793   2  1.865564E-03
      4793   3  2.235657E-03
      4793   4  2.321656E-03
      4794   1  2.671638E-03
      4794   2  3.242434E-03
      4794   3  2.913361E-03
      4794   4  3.335534E-03
      4795   1  2.199212E-03
      4795   2  2.516796E-03
      4795   3  2.426704E-03
      4795   4  2.598279E-03
      4796   1  5.724456E-05
      4796   2  1.328712E-04
      4796   3  1.185370E-04
      4796   4  2.346240E-04
      4797   1  1.518828E-04
      4797   2  2.508517E-04
      4797   3  1.850369E-04
      4797   4  3.427579E-04
      4798   1  1.916574E-04
      4798   2  1.141039E-04
      4798   3  1.988498E-04
      4798   4  3.201356E-04
      4799   1  3.005995E-04
      4799   2  4.404502E-04
      4799   3  6.427760E-05
      4799   4  3.519536E-04
      4800   1  3.188026E-03
      4800   2  3.345941E-03
      4800   3  3.248325E-03
      4800   4  3.186967E-03
      4801   1  2.465757E-04
      4801   2  4.820678E-04
      4801   3  5.326504E-04
      4801   4  3.858352E-04
      4802   1  7.493503E-05
      4802   2  1.748739E-04
      4802   3  5.581206E-05
      4802   4  1.452963E-04
      4803   1  3.365536E-04
      4803   2  3.363881E-04
      4803   3  5.145066E-04
      4803   4  7.169947E-05
      4804   1  2.687864E-03
      4804   2  2.792283E-03
      4804   3  3.194083E-03
      4804   4  3.048576E-03
      4805   1  1.665779E-05
      4805   2  1.169865E-05
      4805   3  2.988716E-05
      4805   4  5.495051E-06
      4806   1  3.012776E-03
      4806   2  3.468533E-03
      4806   3  3.259675E-03
      4806   4  3.081222E-03
      4807   1  2.178990E-04
      4807   2  6.535121E-05
      4807   3  2.006198E-04
      4807   4  1.580961E-04
      4808   1  1.151837E-03
      4808   2  1.361348E-03
      4808   3  4.884710E-04
      4808   4  8.504862E-04
      4809   1  1.709815E-04
      4809   2  2.640336E-04
      4809   3  2.044260E-04
      4809   4  1.568837E-04
      4810   1  1.926522E-03
      4810   2  2.596772E-03
      4810   3  2.086917E-03
      4810   4  1.941503E-03
      4811   1  3.135827E-03
      4811   2  2.862672E-03
      4811   3  3.050302E-03
      4811   4  2.613530E-03
      4812   1  2.380051E-03
      4812   2  1.027374E-04
      4812   3  2.267592E-03
      4812   4  2.145711E-03
      4813   1  1.679176E-04
      4813   2  5.915345E-05
      4813   3  4.792883E-05
      4813   4  2.584711E-04
      4814   1  3.590047E-03
      4814   2  3.397792E-03
      4814   3  3.364842E-03
      4814   4  3.081139E-03
      4815   1  1.843087E-04
      4815   2  1.245126E-04
      4815   3  1.454368E-04
      4815   4  2.023745E-04
      4816   1  4.651998E-05
